,Address,Latitude,Longitude
1973,"13001 Saratoga Sunnyvale Rd, Saratoga, CA 95070, USA",37.2785194,-122.0327352
1974,"Saratoga-Sunnyvale & Blauer, Saratoga, CA 95070, USA",37.2788727,-122.0323733
1975,"12348 Obrad Dr, Saratoga, CA 95070, USA",37.2879241,-121.9997817
1977,"12352 Obrad Dr, Saratoga, CA 95070, USA",37.2881279,-121.999604
1978,"12356 Obrad Dr, Saratoga, CA 95070, USA",37.2883196,-121.9994041
1980,"14191 Okanogan Ct, Saratoga, CA 95070, USA",37.2622601,-122.0165297
1981,"14191 Okanogan Dr, Saratoga, CA 95070, USA",37.262362,-122.0163263
1985,"14287 Okanogan Ct, Saratoga, CA 95070, USA",37.2622849,-122.0170813
1988,"14223 Okanogan Ct, Saratoga, CA 95070, USA",37.2627474,-122.0164817
1990,"13439 Old Oak Way, Saratoga, CA 95070, USA",37.273485,-122.0493635
1994,"13341 Old Oak Way, Saratoga, CA 95070, USA",37.2740052,-122.0483868
1995,"13604 Old Tree Way, Saratoga, CA 95070, USA",37.27055989999999,-122.0219886
1997,"13590 Old Tree Way, Saratoga, CA 95070, USA",37.2707854,-122.0219886
1998,"19977 Merribrook Dr, Saratoga, CA 95070, USA",37.2708562,-122.0215667
2000,"14270 Old Wood Rd, Saratoga, CA 95070, USA",37.2602075,-121.9972054
2003,"14325 Cordwood Ct, Saratoga, CA 95070, USA",37.260589,-121.996605
2005,"14469 Omega Ln, Saratoga, CA 95070, USA",37.2576186,-122.0015584
2009,"14437 Sobey Rd, Saratoga, CA 95070, USA",37.2579626,-122.0006034
2010,"15575 On Orbit Dr, Saratoga, CA 95070, USA",37.23906849999999,-122.04297
2013,"15555 On Orbit Dr, Saratoga, CA 95070, USA",37.2396414,-122.0425038
2015,"20160 Orchard Meadow Dr, Saratoga, CA 95070, USA",37.27442,-122.066744
2017,"20180 Orchard Meadow Dr, Saratoga, CA 95070, USA",37.2748278,-122.0663889
2020,"12653 Orella Ct, Saratoga, CA 95070, USA",37.2847776,-122.0220108
2022,"19984 Karn Cir, Saratoga, CA 95070, USA",37.2850916,-122.0219664
2023,"12622 Kane Dr, Saratoga, CA 95070, USA",37.2851503,-122.0215223
2025,"15070 Oriole Rd, Saratoga, CA 95070, USA",37.2491796,-122.0110412
2027,"15050 Oriole Rd, Saratoga, CA 95070, USA",37.2495511,-122.0106192
2030,"15160 Oriole Way, Saratoga, CA 95070, USA",37.2479518,-121.9984491
2035,"19222 Harleigh Dr, Saratoga, CA 95070, USA",37.26909190000001,-122.0083985
2038,"19201 Harleigh Dr, Saratoga, CA 95070, USA",37.2695748,-122.0080432
2040,"21090 Padero Ave, Saratoga, CA 95070, USA",37.2741364,-122.0424352
2045,"21081 Chiquita Way, Saratoga, CA 95070, USA",37.2749247,-122.0427024
2050,"13027 La Vista Dr, Saratoga, CA 95070, USA",37.2800405,-122.0177148
2051,"13021 La Vista Dr, Saratoga, CA 95070, USA",37.28005539999999,-122.017596
2052,"19737 Junipero Way, Saratoga, CA 95070, USA",37.2803397,-122.0176586
2055,"12480 Palmtag Dr, Saratoga, CA 95070, USA",37.2873924,-122.0068048
2056,"12470 Palmtag Dr, Saratoga, CA 95070, USA",37.2874714,-122.0066
2058,"12460 Palmtag Dr, Saratoga, CA 95070, USA",37.2876725,-122.0064055
2060,"18931 Palo Oaks Ct, Saratoga, CA 95070, USA",37.2821834,-122.0025578
2062,"18944 Saratoga Glen Pl, Saratoga, CA 95070, USA",37.2823911,-122.0021803
2065,"14098 Palomino Way, Saratoga, CA 95070, USA",37.2631204,-122.052205
2068,"14066 Palomino Way, Saratoga, CA 95070, USA",37.2636224,-122.0521606
2070,"20770 Pamela Way, Saratoga, CA 95070, USA",37.2541942,-122.0370646
2072,"14721 6th St, Saratoga, CA 95070, USA",37.2542269,-122.0367941
2073,"20761 Pamela Way, Saratoga, CA 95070, USA",37.2546721,-122.0369758
2074,"14700 6th St, Saratoga, CA 95070, USA",37.2546583,-122.0364538
2075,"12042 Plumas Dr, Saratoga, CA 95070, USA",37.2934302,-122.0234097
2077,"12020 Plumas Dr, Saratoga, CA 95070, USA",37.2936289,-122.0234985
2078,"12011 Saraglen Dr, Saratoga, CA 95070, USA",37.2935807,-122.0228893
2080,"13020 Paramount Ct, Saratoga, CA 95070, USA",37.2787301,-122.0347778
2083,"13000 Paramount Ct, Saratoga, CA 95070, USA",37.2792467,-122.0346224
2085,"13187 Paramount Dr, Saratoga, CA 95070, USA",37.2753304,-122.0344003
2087,"13192 Paramount Dr, Saratoga, CA 95070, USA",37.2755395,-122.0339563
2089,"13186 Stewart Ct, Saratoga, CA 95070, USA",37.275793,-122.0338009
2090,"20390 Park Pl, Saratoga, CA 95070, USA",37.2585142,-122.0303678
2093,"20393 Park Pl, Saratoga, CA 95070, USA",37.2588814,-122.029871
2094,"20399 Park Pl, Saratoga, CA 95070, USA",37.2590547,-122.029982
2095,"21412 Continental Cir, Saratoga, CA 95070, USA",37.2848453,-122.0461446
2099,"21468 Continental Cir, Saratoga, CA 95070, USA",37.2854621,-122.0453454
2100,"12273 Vista Arroyo Ct, Saratoga, CA 95070, USA",37.2898144,-122.0443686
2103,"12245 Vista Arroyo Ct, Saratoga, CA 95070, USA",37.2902005,-122.0438358
2105,"15481 Peach Hill Rd, Saratoga, CA 95070, USA",37.24276649999999,-122.0246532
2110,"15281 Pepper Ln, Saratoga, CA 95070, USA",37.2464822,-122.0197459
2113,"19831 Robin Way, Saratoga, CA 95070, USA",37.2470474,-122.0196793
2115,"10500 Peralta Ct, Cupertino, CA 95014, USA",37.3282595,-122.077257
2117,"10503 Peralta Ct, Cupertino, CA 95014, USA",37.32854469999999,-122.0769592
2119,"10507 Peralta Ct, Cupertino, CA 95014, USA",37.3286111,-122.076846
2120,"18631 Perego Way, Saratoga, CA 95070, USA",37.2686584,-121.9962948
2122,"18621 Perego Way, Saratoga, CA 95070, USA",37.2686635,-121.9960283
2123,"18608 Aspesi Dr, Saratoga, CA 95070, USA",37.2691196,-121.9957618
2128,"13772 Prune Blossom Dr, Saratoga, CA 95070, USA",37.2684798,-122.0323799
2130,"12805 Picea Ct, Saratoga, CA 95070, USA",37.2812206,-122.0508731
2133,"12777 Picea Ct, Saratoga, CA 95070, USA",37.2814967,-122.0502071
2135,"15305 Madrone Hill Rd, Saratoga, CA 95070, USA",37.24703969999999,-122.0266293
2136,"15240 Piedmont Rd, Saratoga, CA 95070, USA",37.2471649,-122.0264746
2139,"15195 Piedmont Rd, Saratoga, CA 95070, USA",37.2474734,-122.0265069
2140,"20083 Pierce Ct, Saratoga, CA 95070, USA",37.2816271,-122.0233996
2141,"20083 Pierce Rd, Saratoga, CA 95070, USA",37.28166239999999,-122.0233069
2143,"20089 Pierce Ct, Saratoga, CA 95070, USA",37.2819661,-122.0232965
2144,"19975 Wellington Ct, Saratoga, CA 95070, USA",37.28189280000001,-122.0228546
2145,"13763 Pierce Rd, Saratoga, CA 95070, USA",37.2687197,-122.047231
2147,"13730 Pierce Rd, Saratoga, CA 95070, USA",37.2687724,-122.046863
2150,"14020 Pike Rd, Saratoga, CA 95070, USA",37.2645446,-122.0479206
2153,"14188 Perata Ct, Saratoga, CA 95070, USA",37.2647818,-122.0473212
2155,"19353 Pinnacle Ct, Saratoga, CA 95070, USA",37.253767,-122.0103528
2159,"19308 Zinfandel Ct, Saratoga, CA 95070, USA",37.2544221,-122.0101751
2160,"14644 Placida Ct, Saratoga, CA 95070, USA",37.2569307,-122.0394779
2161,"14642 Springer Ave, Saratoga, CA 95070, USA",37.2569887,-122.0393452
2162,"14638 Placida Ct, Saratoga, CA 95070, USA",37.2571532,-122.0393508
2164,"14491 Springer Ave, Saratoga, CA 95070, USA",37.2576028,-122.0389739
2165,"20408 Hill Ave, Saratoga, CA 95070, USA",37.2500746,-122.0310202
2167,"20410 Montalvo Oaks Pl, Saratoga, CA 95070, USA",37.2504152,-122.0309589
2170,"12088 Plumas Dr, Saratoga, CA 95070, USA",37.2931044,-122.0235678
2171,"12064 Plumas Dr, Saratoga, CA 95070, USA",37.2932545,-122.0234319
2174,"12015 Saraglen Dr, Saratoga, CA 95070, USA",37.2935309,-122.0229022
2175,"12690 Plymouth Dr, Saratoga, CA 95070, USA",37.2848397,-122.0142611
2177,"12668 Plymouth Dr, Saratoga, CA 95070, USA",37.2851404,-122.0142611
2178,"12667 Cambridge Dr, Saratoga, CA 95070, USA",37.2850755,-122.0137282
2179,"12645 Cambridge Dr, Saratoga, CA 95070, USA",37.2853761,-122.0137282
2180,"20755 Pontiac Ave, Saratoga, CA 95070, USA",37.2642527,-122.0371756
2182,"13925 Trinity Ave, Saratoga, CA 95070, USA",37.26462850000001,-122.0371756
2184,"20760 Trinity Ave, Saratoga, CA 95070, USA",37.2645758,-122.0366649
2185,"19327 Portos Ct, Saratoga, CA 95070, USA",37.2738948,-122.0094867
2187,"19311 Portos Ct, Saratoga, CA 95070, USA",37.2738515,-122.0091314
2188,"13355 Fontaine Dr, Saratoga, CA 95070, USA",37.2744127,-122.0092646
2190,"19130 Portos Dr, Saratoga, CA 95070, USA",37.2713364,-122.0069994
2192,"19131 Portos Dr, Saratoga, CA 95070, USA",37.2717636,-122.0065293
2195,"1919 Portos Pl, Saratoga, CA 95070, USA",37.2727246,-122.007682
2197,"13475 Harper Dr, Saratoga, CA 95070, USA",37.272808,-122.0073548
2198,"13438 Christie Dr, Saratoga, CA 95070, USA",37.2730379,-122.0075935
2199,"13428 Christie Dr, Saratoga, CA 95070, USA",37.2732414,-122.0074133
2200,"20011 Puente Ct, Saratoga, CA 95070, USA",37.2864059,-122.0214834
2201,"20003 Puente Ct, Saratoga, CA 95070, USA",37.28657,-122.0213003
2204,"19985 Sea Gull Way, Saratoga, CA 95070, USA",37.2869172,-122.020834
2205,"18268 Purdue Dr, Saratoga, CA 95070, USA",37.2792122,-121.9903478
2207,"18256 Purdue Dr, Saratoga, CA 95070, USA",37.279214,-121.9900759
2208,"18253 Purdue Dr, Saratoga, CA 95070, USA",37.2796601,-121.9901282
2209,"18241 Purdue Dr, Saratoga, CA 95070, USA",37.279681,-121.9898982
2210,"14170 Woodview Ln, Saratoga, CA 95070, USA",37.2623062,-122.0211893
2212,"14150 Woodview Ln, Saratoga, CA 95070, USA",37.2626157,-122.0211739
2215,"15487 Bohlman Rd, Saratoga, CA 95070, USA",37.247257,-122.046177
2218,"15505 Archibald Rd, Saratoga, CA 95070, USA",37.2477574,-122.0459448
2220,"20888 Kittridge Rd, Saratoga, CA 95070, USA",37.243167,-122.041536
2225,"14004 Quito Rd, Saratoga, CA 95070, USA",37.2649673,-121.9926967
2227,"13971 Quito Oaks Way, Saratoga, CA 95070, USA",37.2653846,-121.9924968
2229,"13973 Quito Oaks Way, Saratoga, CA 95070, USA",37.2654164,-121.9921415
2230,"18765 Westview Dr, Saratoga, CA 95070, USA",37.2868628,-122.0002481
2232,"12421 Radoyka Dr, Saratoga, CA 95070, USA",37.2871406,-122.000137
2233,"12411 Radoyka Dr, Saratoga, CA 95070, USA",37.2873323,-121.9999372
2235,"19000 Raleigh Pl, Saratoga, CA 95070, USA",37.2859683,-122.0050896
2237,"12481 Saratoga Creek Dr, Saratoga, CA 95070, USA",37.2860569,-122.0047841
2239,"12459 Saratoga Creek Dr, Saratoga, CA 95070, USA",37.2866027,-122.0046676
2240,"20170 Rancho Bella Vista, Saratoga, CA 95070, USA",37.2520533,-122.0239648
2242,"20161 Rancho Bella Vista, Saratoga, CA 95070, USA",37.2523266,-122.0234319
2248,"18530 Rancho Las Cimas Way, Saratoga, CA 95070, USA",37.2526379,-121.9958728
2250,"19355 Ranfre Ln, Saratoga, CA 95070, USA",37.27335900000001,-122.0106415
2252,"19348 Portos Ct, Saratoga, CA 95070, USA",37.2736202,-122.0100863
2255,"13841 Ravenwood Dr, Saratoga, CA 95070, USA",37.2671264,-121.9919647
2257,"13820 Ravenwood Dr, Saratoga, CA 95070, USA",37.2675,-121.99129
2260,"18507 Ravenwood Dr, Saratoga, CA 95070, USA",37.2657552,-121.9942794
2262,"13940 Loquat Ct, Saratoga, CA 95070, USA",37.2660654,-121.9941675
2264,"13930 Loquat Ct, Saratoga, CA 95070, USA",37.2661843,-121.9938338
2265,"15881 Lomas Ln, Los Gatos, CA 95030, USA",37.23729230000001,-122.0085533
2270,"20776 Reed Ct, Saratoga, CA 95070, USA",37.2627581,-122.0366986
2271,"20774 Reed Ct, Saratoga, CA 95070, USA",37.262847,-122.036557
2272,"20770 Reid Ln, Saratoga, CA 95070, USA",37.263075,-122.0365317
2274,"20760 Reid Ln, Saratoga, CA 95070, USA",37.2631612,-122.0362566
2280,"20620 Reid Ln, Saratoga, CA 95070, USA",37.2637034,-122.0345624
2282,"20600 Reid Ln, Saratoga, CA 95070, USA",37.2637855,-122.0343092
2283,"20590 Reid Ln, Saratoga, CA 95070, USA",37.2638414,-122.0340529
2284,"20625 Reid Ln, Saratoga, CA 95070, USA",37.2643363,-122.0341561
2285,"13163 Paramount Dr, Saratoga, CA 95070, USA",37.2754397,-122.0352218
2289,"13183 Stewart Ct, Saratoga, CA 95070, USA",37.2758378,-122.034411
2290,"19187 Harleigh Dr, Saratoga, CA 95070, USA",37.2695837,-122.0075768
2293,"19165 Harleigh Dr, Saratoga, CA 95070, USA",37.26959009999999,-122.0072437
2294,"13648 Westover Dr, Saratoga, CA 95070, USA",37.2702019,-122.0073163
2295,"19461 Riesling Ct, Saratoga, CA 95070, USA",37.2551601,-122.0122181
2297,"14707 Granite Way, Saratoga, CA 95070, USA",37.2554675,-122.0119397
2300,"20613 Ritanna Ct, Saratoga, CA 95070, USA",37.292223,-122.0345779
2302,"20611 Ritanna Ct, Saratoga, CA 95070, USA",37.2924605,-122.0346002
2304,"20608 Ritanna Ct, Saratoga, CA 95070, USA",37.29257279999999,-122.0339785
2307,"13850 River Ranch Cir, Saratoga, CA 95070, USA",37.266904,-122.0249008
2308,"20120 Herriman Ave, Saratoga, CA 95070, USA",37.2671523,-122.0248917
2310,"13646 Riverdale Ct, Saratoga, CA 95070, USA",37.2699516,-122.0001148
2312,"13630 Riverdale Ct, Saratoga, CA 95070, USA",37.2703217,-121.9997595
2315,"13614 Riverdale Dr, Saratoga, CA 95070, USA",37.2705078,-122.0005146
2317,"18812 Aspesi Dr, Saratoga, CA 95070, USA",37.2707518,-122.0002037
2320,"19509 Roble Ct, Saratoga, CA 95070, USA",37.2771083,-122.0137282
2322,"19487 Roble Ct, Saratoga, CA 95070, USA",37.2770917,-122.0132841
2323,"19448 Via Madronas Ct, Saratoga, CA 95070, USA",37.2774813,-122.0135444
2325,"14662 Springer Ave, Saratoga, CA 95070, USA",37.256058,-122.0391531
2326,"14648 Springer Ct, Saratoga, CA 95070, USA",37.2562437,-122.0390714
2328,"14640 Springer Ct, Saratoga, CA 95070, USA",37.2564608,-122.038915
2329,"14638 Springer Ct, Saratoga, CA 95070, USA",37.2565155,-122.0388547
2330,"13037 Oakwood Ct, Saratoga, CA 95070, USA",37.2776671,-122.0330774
2332,"13055 Oakwood Ct, Saratoga, CA 95070, USA",37.277843,-122.0327352
2335,"12764 Rodoni Ct, Saratoga, CA 95070, USA",37.2834824,-122.0092868
2337,"12752 Rodoni Ct, Saratoga, CA 95070, USA",37.2837576,-122.009309
2338,"19258 Brockton Ln, Saratoga, CA 95070, USA",37.2837933,-122.0087538
2340,"22263 Rolling Hills Rd, Saratoga, CA 95070, USA",37.2876236,-122.0516648
2345,"13500 Ronnie Way, Saratoga, CA 95070, USA",37.2721021,-122.0101973
2347,"13494 Ronnie Way, Saratoga, CA 95070, USA",37.2721715,-122.009842
2348,"19305 Ranfre Ln, Saratoga, CA 95070, USA",37.2727181,-122.0100863
2350,"13693 Rossmere Ct, Saratoga, CA 95070, USA",37.2697684,-122.018189
2352,"13671 Rossmere Ct, Saratoga, CA 95070, USA",37.270198,-122.0180139
2355,"20751 Russell Ln, Saratoga, CA 95070, USA",37.2721889,-122.0368425
2358,"20737 Russell Ln, Saratoga, CA 95070, USA",37.2723107,-122.0363763
2360,"18699 San Palo Ct, Saratoga, CA 95070, USA",37.2904173,-121.9964947
2365,"18969 Sara Park Cir, Saratoga, CA 95070, USA",37.2828481,-122.0004907
2366,"18926 Sara Park Cir, Saratoga, CA 95070, USA",37.2829921,-122.0003385
2368,"18923 Sara Park Cir, Saratoga, CA 95070, USA",37.2832065,-122.0001593
2370,"12010 Saraglen Dr, Saratoga, CA 95070, USA",37.2935382,-122.0223661
2372,"19921 Saraglen Ct, Saratoga, CA 95070, USA",37.2935581,-122.0219886
2373,"19874 Prospect Rd, Saratoga, CA 95070, USA",37.2941495,-122.0220493
2375,"12150 Saraglen Dr, Saratoga, CA 95070, USA",37.291422,-122.0223439
2377,"12140 Saraglen Dr, Saratoga, CA 95070, USA",37.2916729,-122.0223217
2378,"12141 Viewoak Dr, Saratoga, CA 95070, USA",37.291631,-122.0218998
2379,"12121 Viewoak Dr, Saratoga, CA 95070, USA",37.2918953,-122.0218332
2380,"21354 Sarahills Dr, Saratoga, CA 95070, USA",37.2691569,-122.0448013
2381,"21354 Sarahills Ct, Saratoga, CA 95070, USA",37.2691896,-122.0447019
2384,"21346 Sarahills Dr, Saratoga, CA 95070, USA",37.2693792,-122.0441022
2385,"21086 Sarahills Dr, Saratoga, CA 95070, USA",37.2703495,-122.0418822
2388,"21054 Sarahills Dr, Saratoga, CA 95070, USA",37.2708005,-122.0418822
2389,"20972 Sarahills Dr, Saratoga, CA 95070, USA",37.2707409,-122.041083
2395,"19042 Saratoga Glen Pl, Saratoga, CA 95070, USA",37.283079,-122.0042012
2397,"19047 Saratoga Glen Pl, Saratoga, CA 95070, USA",37.2834357,-122.0038903
2400,"14575 Saratoga Heights Ct, Saratoga, CA 95070, USA",37.2590183,-122.0537811
2404,"21531 Saratoga Heights Dr, Saratoga, CA 95070, USA",37.2594098,-122.0529819
2405,"Saratoga Heights Scenic View, Saratoga Heights Dr, Saratoga, CA 95070, USA",37.2591903,-122.052315
2410,"20972 Saratoga Hills Rd, Saratoga, CA 95070, USA",37.2652005,-122.0412606
2414,"13889 Upper Hill Ct, Saratoga, CA 95070, USA",37.2661397,-122.040639
2415,"19467 Saratoga-Los Gatos Rd, Saratoga, CA 95070, USA",37.2458683,-122.0124818
2419,"19358 Monte Vista Dr, Saratoga, CA 95070, USA",37.2464962,-122.011774
2420,"13280 Paramount Dr, Saratoga, CA 95070, USA",37.2769558,-122.0326241
2422,"18000 Rodeo Creek Hollow, Saratoga, CA 95070, USA",37.2774456,-122.0325575
2425,"20570 Prospect Rd, Saratoga, CA 95070, USA",37.2935457,-122.0336828
2427,"20520 Prospect Rd, Saratoga, CA 95070, USA",37.2935143,-122.0332236
2428,"20520 Saratoga Sunnyvale Rd, Saratoga, CA 95070, USA",37.2936812,-122.0331678
2430,"12791 Saratoga Woods Cir, Saratoga, CA 95070, USA",37.2827594,-122.0311049
2431,"12783 Saratoga Woods Cir, Saratoga, CA 95070, USA",37.2828594,-122.0311609
2433,"20395 Wolcot Way, Saratoga, CA 95070, USA",37.2831573,-122.0306259
2435,"20945 Saraview Ct, Saratoga, CA 95070, USA",37.2725923,-122.0399285
2438,"13455 Surrey Ln, Saratoga, CA 95070, USA",37.2730432,-122.0399285
2440,"13540 Saraview Dr, Saratoga, CA 95070, USA",37.2719379,-122.0387963
2442,"20847 Russell Ln, Saratoga, CA 95070, USA",37.2719686,-122.0385077
2443,"13500 Saraview Dr, Saratoga, CA 95070, USA",37.2723711,-122.0384188
2445,"21995 Scenic Heights Way, Saratoga, CA 95070, USA",37.2864518,-122.0497853
2449,"21991 Scenic Heights Way, Saratoga, CA 95070, USA",37.2871548,-122.0496965
2450,"19772 Viewridge Dr, Saratoga, CA 95070, USA",37.2921696,-122.0188151
2453,"19773 Viewridge Dr, Saratoga, CA 95070, USA",37.2926432,-122.0187911
2454,"19700 Prospect Rd, Saratoga, CA 95070, USA",37.29250529999999,-122.0181416
2455,"19841 Sea Gull Way, Saratoga, CA 95070, USA",37.2842707,-122.0190798
2457,"19775 Sea Gull Ct, Saratoga, CA 95070, USA",37.284665,-122.0187689
2460,"20135 Sea Gull Way, Saratoga, CA 95070, USA",37.2873243,-122.0250306
2462,"12340 Goleta Ave, Saratoga, CA 95070, USA",37.2877912,-122.024853
2464,"12338 Goleta Ct, Saratoga, CA 95070, USA",37.2878097,-122.0245421
2465,"14183 Saratoga Ave, Saratoga, CA 95070, USA",37.262379,-122.026496
2468,"14103 Saratoga Ave Lower Fellowship Hall, 14103 Saratoga Ave, Saratoga, CA 95070, USA",37.262856,-122.026014
2470,"20702 Seaton Ave, Saratoga, CA 95070, USA",37.2670329,-122.0359323
2472,"20680 Seaton Ave, Saratoga, CA 95070, USA",37.2670648,-122.035577
2473,"20685 Seaton Ave, Saratoga, CA 95070, USA",37.26748910000001,-122.0356658
2475,"13794 Serra Oaks Ct, Saratoga, CA 95070, USA",37.26794460000001,-122.0002259
2477,"13778 Serra Oaks Ct, Saratoga, CA 95070, USA",37.2681753,-121.9999594
2480,"20646 Sevilla Ln, Saratoga, CA 95070, USA",37.2709634,-122.0348
2482,"20624 Sevilla Ln, Saratoga, CA 95070, USA",37.270994,-122.0345113
2483,"20627 Sevilla Ln, Saratoga, CA 95070, USA",37.2714234,-122.0343337
2485,"13200 Shadow Mountain Dr, Saratoga, CA 95070, USA",37.2771087,-122.0259551
2489,"20080 Chateau Dr, Saratoga, CA 95070, USA",37.2778591,-122.0254525
2490,"14000 Shadow Oaks Way, Saratoga, CA 95070, USA",37.2651603,-122.0199341
2492,"13998 Shadow Oaks Way, Saratoga, CA 95070, USA",37.2654408,-122.0197681
2494,"13986 Shadow Oaks Way, Saratoga, CA 95070, USA",37.2656862,-122.0193907
2495,"14232 Shady Oak Ct, Saratoga, CA 95070, USA",37.2610373,-122.0194129
2500,"11936 Shadybrook Ct, Saratoga, CA 95070, USA",37.2957021,-122.0030908
2502,"11875 Walbrook Dr, Saratoga, CA 95070, USA",37.295856,-122.002823
2503,"1495 Walbrook Dr, San Jose, CA 95129, USA",37.2960129,-122.0025578
2505,"12442 Sheridan Cir, Saratoga, CA 95070, USA",37.2846047,-122.0276658
2507,"12464 Sheridan Cir, Saratoga, CA 95070, USA",37.2848823,-122.0275841
2510,"14156 Short Hill Ct, Saratoga, CA 95070, USA",37.2631919,-122.0050229
2513,"14128 Short Hill Ct, Saratoga, CA 95070, USA",37.263643,-122.0050229
2515,"19352 Shubert Dr, Saratoga, CA 95070, USA",37.2817765,-122.0107081
2518,"19343 Shubert Dr, Saratoga, CA 95070, USA",37.2822615,-122.0103469
2525,"20685 Sigal Dr, Saratoga, CA 95070, USA",37.2468305,-122.0355548
2528,"15200 Norton Rd, Saratoga, CA 95070, USA",37.2473677,-122.0356436
2530,"14471 Sobey Rd, Saratoga, CA 95070, USA",37.2566959,-122.0013141
2534,"14451 Sobey Rd, Saratoga, CA 95070, USA",37.2571594,-122.0003705
2535,"14130 Sobey Meadows Ct, Saratoga, CA 95070, USA",37.2626202,-121.9981826
2540,"14689 Sobey Oaks Ct, Saratoga, CA 95070, USA",37.256238,-122.0036018
2543,"14520 Chester Ave, Saratoga, CA 95070, USA",37.2563635,-122.0029798
2545,"14523 Singing Hill Ln, Saratoga, CA 95070, USA",37.2578598,-122.0032425
2549,"14439 Emerald Hills Ct, Saratoga, CA 95070, USA",37.2584293,-122.0024246
2550,"14800 Sobey Rd, Saratoga, CA 95070, USA",37.2535566,-122.0003147
2553,"14750 Sobey Rd, Saratoga, CA 95070, USA",37.2540562,-122.0004036
2555,"19777 Edina Ln, Saratoga, CA 95070, USA",37.2858322,-122.0176443
2556,"19765 Edina Ln, Saratoga, CA 95070, USA",37.286104,-122.0175476
2560,"19701 Somerville Ct, Saratoga, CA 95070, USA",37.2900388,-122.0174588
2562,"12188 Terrence Ave, Saratoga, CA 95070, USA",37.2904465,-122.0171035
2565,"19631 Somerville Dr, Saratoga, CA 95070, USA",37.2899194,-122.01586
2566,"19615 Somerville Dr, Saratoga, CA 95070, USA",37.2899246,-122.0155935
2570,"13409 Sousa Ln, Saratoga, CA 95070, USA",37.27223360000001,-121.9950337
2572,"13397 Sousa Ln, Saratoga, CA 95070, USA",37.2725836,-121.9948067
2574,"13393 Sousa Ln, Saratoga, CA 95070, USA",37.2727391,-121.9945402
2575,"20051 Spaich Ct, Saratoga, CA 95070, USA",37.2588948,-122.0252749
2577,"18913 Hayfield Ct, Saratoga, CA 95070, USA",37.2592758,-122.0250084
2580,"15070 Sperry Ln, Saratoga, CA 95070, USA",37.2494888,-122.0033351
2585,"12531 Spring Blossom Ct, Saratoga, CA 95070, USA",37.2847781,-122.0327466
2586,"12558 Spring Blossom Ct, Saratoga, CA 95070, USA",37.2848383,-122.0327357
2589,"12703 McCartysville Pl, Saratoga, CA 95070, USA",37.2849082,-122.0320469
2590,"19001 Spring Brook Ln, Saratoga, CA 95070, USA",37.2535899,-122.0012031
2595,"14445 Springer Ave, Saratoga, CA 95070, USA",37.25825469999999,-122.0383078
2597,"14433 Springer Ave, Saratoga, CA 95070, USA",37.2584518,-122.0380449
2598,"14425 Springer Ave, Saratoga, CA 95070, USA",37.2584649,-122.0378718
2605,"18781 Aspesi Dr, Saratoga, CA 95070, USA",37.2711009,-121.9989822
2607,"13551 La Paz Way, Saratoga, CA 95070, USA",37.2714405,-121.9989155
2609,"13550 La Paz Way, Saratoga, CA 95070, USA",37.2714748,-121.9984269
2610,"14167 Squirrel Hollow Ln, Saratoga, CA 95070, USA",37.2634361,-122.028228
2612,"14157 Squirrel Hollow Ln, Saratoga, CA 95070, USA",37.2636814,-122.0278505
2615,"19728 St Ann Ct, Saratoga, CA 95070, USA",37.2767048,-122.0178817
2616,"19726 St Ann Ct, Saratoga, CA 95070, USA",37.2767683,-122.0177822
2617,"19701 Via Grande Dr, Saratoga, CA 95070, USA",37.27699760000001,-122.0175254
2620,"20723 St Charles St, Saratoga, CA 95070, USA",37.25516380000001,-122.035661
2621,"20713 St Charles St, Saratoga, CA 95070, USA",37.2551823,-122.035592
2622,"20719 St Charles St, Saratoga, CA 95070, USA",37.255348,-122.035657
2623,"14584 5th St, Saratoga, CA 95070, USA",37.2555675,-122.0353772
2624,"20656 5th St, Saratoga, CA 95070, USA",37.255472,-122.035223
2625,"20766 St Joan Ct, Saratoga, CA 95070, USA",37.2876114,-122.0372866
2627,"20754 St Joan Ct, Saratoga, CA 95070, USA",37.2876045,-122.036998
2628,"20751 St Joan Ct, Saratoga, CA 95070, USA",37.2880648,-122.0371534
2629,"20749 St Joan Ct, Saratoga, CA 95070, USA",37.2881089,-122.0368203
2630,"12721 Star Ridge Ct, Saratoga, CA 95070, USA",37.2825229,-122.0496077
2632,"12693 Star Ridge Ct, Saratoga, CA 95070, USA",37.2828382,-122.0494967
2634,"12665 Star Ridge Ct, Saratoga, CA 95070, USA",37.2830555,-122.0492748
2635,"13399 Sterling Oak Ct, Saratoga, CA 95070, USA",37.2729328,-121.9948956
2638,"13431 Quito Rd, Saratoga, CA 95070, USA",37.2732112,-121.9942895
2639,"13371 Quito Rd, Saratoga, CA 95070, USA",37.2734508,-121.9944483
2640,"14670 Stoneridge Dr, Saratoga, CA 95070, USA",37.2558438,-122.0407675
2641,"14668 Stoneridge Dr, Saratoga, CA 95070, USA",37.2559196,-122.0406714
2642,"14666 Stoneridge Dr, Saratoga, CA 95070, USA",37.2559948,-122.0406714
2643,"14665 Fieldstone Dr, Saratoga, CA 95070, USA",37.2560647,-122.0403364
2645,"21170 Sullivan Way, Saratoga, CA 95070, USA",37.2603562,-122.0410608
2648,"20917 Sullivan Way, Saratoga, CA 95070, USA",37.260383,-122.0404146
